,x0,carat,cut,color,clarity,x,y,z,depth,table,price
42781,1,0.56,5,5,7,5.28,5.32,3.27,61.7,56.0,1915
42782,1,2.0,1,3,6,7.92,7.87,5.15,65.2,56.0,12765
42783,1,1.01,4,3,5,6.38,6.34,4.0,62.9,58.0,3224
42786,1,0.43,5,4,10,4.86,4.9,2.99,61.3,56.0,1318
42788,1,0.5,5,7,7,5.1,5.14,3.17,61.9,54.0,1792
42791,1,0.26,5,6,8,4.07,4.09,2.55,62.5,55.0,564
42792,1,0.41,2,7,5,4.74,4.77,3.01,63.3,55.0,738
42796,1,0.42,5,7,5,4.77,4.84,3.0,62.4,57.0,810
42801,1,1.51,5,2,4,7.33,7.42,4.51,61.2,58.0,7362
42802,1,0.43,5,5,8,4.84,4.82,2.99,61.9,56.0,1250
42804,1,1.09,5,7,5,6.61,6.65,4.06,61.3,55.9,6532
42805,1,0.43,4,2,10,4.88,4.83,2.97,61.2,58.0,1129
42815,1,0.51,3,4,6,5.07,5.1,3.17,62.3,59.0,1438
42816,1,0.5,5,6,5,5.06,5.09,3.14,61.9,60.0,1337
42817,1,1.16,5,4,6,6.72,6.66,4.17,62.3,57.0,7203
42818,1,0.72,5,1,4,5.77,5.81,3.57,61.7,55.0,1926
42820,1,0.75,3,5,8,5.85,5.9,3.59,61.1,55.0,3551
42826,1,1.5,3,7,5,7.16,7.25,4.57,63.4,58.0,11352
42831,1,0.33,5,5,6,4.45,4.41,2.76,62.3,56.0,854
42833,1,0.24,3,6,9,4.0,4.02,2.43,60.6,59.0,521
42834,1,0.51,3,7,5,5.07,5.02,3.2,63.4,59.0,1237
42836,1,0.73,4,6,7,5.75,5.68,3.58,62.6,60.0,2826
42839,1,0.58,5,7,7,5.34,5.37,3.31,61.8,56.0,2211
42840,1,1.56,4,3,6,7.3,7.33,4.57,62.5,59.0,10702
42849,1,1.2,3,2,5,6.65,6.58,4.18,63.1,61.0,4301
42852,1,0.82,1,3,5,5.82,5.77,3.76,64.9,58.0,3057
42853,1,0.52,5,5,8,5.16,5.2,3.19,61.6,57.0,2168
42856,1,0.73,3,4,7,5.76,5.83,3.52,60.7,57.0,2939
42864,1,1.61,5,3,6,7.48,7.52,4.63,61.8,56.0,13873
42867,1,0.4,5,2,5,4.77,4.8,2.93,61.2,55.0,692
42880,1,0.51,3,6,8,5.19,5.21,3.12,60.0,58.0,2062
42883,1,0.56,3,4,6,5.22,5.32,3.31,62.6,58.0,1605
42889,1,0.56,3,3,7,5.23,5.28,3.3,62.8,56.0,1580
42895,1,0.54,5,4,8,5.22,5.19,3.23,62.1,56.0,2090
42904,1,0.33,5,6,6,4.37,4.43,2.74,62.3,57.0,723
42911,1,0.31,5,5,10,4.37,4.41,2.73,62.2,54.0,914
42912,1,0.36,3,6,5,4.58,4.62,2.82,61.3,56.0,631
42916,1,0.42,3,3,9,4.78,4.81,2.98,62.2,56.0,1193
42921,1,0.4,5,6,6,4.72,4.75,2.94,62.1,54.0,854
42922,1,2.03,4,2,6,8.22,8.17,4.96,60.5,62.0,16483
42925,1,0.23,3,3,8,3.93,3.95,2.44,62.0,55.0,378
42929,1,0.54,5,6,4,5.3,5.25,3.2,60.7,56.0,1340
42933,1,1.7,4,3,5,7.54,7.49,4.7,62.5,60.0,11709
42934,1,0.5,3,4,9,5.16,5.11,3.06,59.6,63.0,1987
42935,1,1.51,4,6,4,7.57,7.51,4.47,59.3,61.0,8135
42936,1,1.02,5,5,7,6.5,6.47,3.99,61.5,56.0,8061
42939,1,0.5,5,5,6,5.07,5.11,3.15,62.0,56.0,1581
42940,1,0.9,5,2,7,6.2,6.23,3.84,61.8,56.0,3724
42942,1,1.02,5,3,4,6.56,6.53,3.96,60.5,60.0,4225
42943,1,0.5,5,6,4,5.14,5.09,3.14,61.4,57.0,1240
42945,1,0.31,5,5,9,4.35,4.43,2.65,60.4,59.0,779
42948,1,0.28,2,6,7,4.15,4.18,2.63,63.1,55.0,458
42949,1,0.5,5,4,5,5.05,5.09,3.15,62.1,57.0,1153
42951,1,0.43,5,5,5,4.82,4.84,3.02,62.5,56.0,760
42957,1,0.44,4,4,8,4.88,4.94,3.01,61.3,60.0,1081
42963,1,0.5,5,4,7,5.05,5.08,3.17,62.6,57.0,1569
42965,1,0.5,4,6,5,5.16,5.08,3.19,62.3,60.0,1155
42969,1,3.0,2,1,4,9.32,9.19,5.5,59.3,64.0,14918
42970,1,0.31,5,2,7,4.38,4.39,2.71,61.8,56.0,507
42971,1,1.01,4,4,4,6.37,6.33,3.93,61.9,60.0,4525
42972,1,1.01,3,5,7,6.32,6.39,3.99,62.8,58.0,6999
42985,1,1.2,5,5,7,6.89,6.85,4.17,60.7,57.0,9596
42986,1,0.33,4,3,7,4.39,4.46,2.72,61.5,58.0,579
42987,1,2.07,5,3,4,8.12,8.09,5.14,63.5,53.0,18198
42989,1,1.52,5,7,6,7.36,7.4,4.58,62.1,58.0,15922
42993,1,2.08,4,2,5,8.26,8.22,4.97,60.3,59.0,15065
42994,1,0.3,2,5,6,4.24,4.29,2.69,63.1,55.0,484
42995,1,1.01,3,5,6,6.39,6.44,3.96,61.7,57.0,6159
42997,1,0.41,5,1,6,4.76,4.79,2.97,62.2,54.0,613
42998,1,1.07,5,5,6,6.53,6.57,4.09,62.4,55.0,7483
43005,1,0.24,5,3,9,4.02,4.05,2.44,60.7,57.0,504
43009,1,0.38,4,6,7,4.66,4.71,2.82,60.2,58.0,1000
43012,1,1.59,5,3,7,7.42,7.49,4.61,61.8,57.0,12047
43015,1,0.7,2,7,7,5.85,5.87,3.39,57.8,60.0,3239
43019,1,0.7,1,6,4,5.56,5.52,3.6,65.0,54.0,2600
43020,1,0.53,5,4,9,5.2,5.22,3.21,61.6,57.0,2153
43025,1,0.9,3,4,5,6.09,6.12,3.88,63.6,57.0,3649
43028,1,0.31,5,7,5,4.37,4.41,2.71,61.7,55.0,565
43029,1,0.73,5,2,5,5.74,5.77,3.56,62.0,57.0,2215
43030,1,0.32,3,6,6,4.4,4.42,2.67,60.5,58.0,561
43032,1,1.06,5,4,9,6.53,6.55,4.03,61.6,57.0,8488
43034,1,0.9,5,4,5,6.16,6.23,3.88,62.6,56.0,3841
43035,1,0.91,5,3,8,6.21,6.23,3.84,61.7,57.0,5411
43039,1,0.33,5,6,5,4.49,4.53,2.69,59.6,57.0,501
43047,1,1.5,3,6,5,7.38,7.41,4.41,59.6,58.0,11586
43050,1,0.41,5,7,9,4.78,4.75,2.97,62.3,55.0,1582
43052,1,0.52,4,3,8,5.21,5.17,3.17,61.1,59.0,2246
43054,1,0.3,5,6,6,4.34,4.3,2.69,62.3,56.0,844
43055,1,0.7,3,5,6,5.64,5.61,3.47,61.7,63.0,2762
43056,1,1.11,5,6,10,6.65,6.69,4.12,61.8,55.0,15464
43061,1,0.56,5,6,7,5.26,5.32,3.26,61.6,56.0,1773
43064,1,1.0,3,3,4,6.27,6.36,3.95,62.5,58.0,4042
43067,1,0.36,5,6,6,4.54,4.58,2.83,62.1,55.0,789
43070,1,2.5,5,1,4,8.56,8.48,5.46,64.0,55.0,14502
43071,1,1.03,4,6,6,6.53,6.46,3.98,61.3,61.0,5906
43089,1,0.34,5,7,7,4.49,4.52,2.82,62.6,56.0,749
43090,1,0.3,5,5,9,4.27,4.31,2.67,62.2,56.0,814
43091,1,0.9,3,4,6,6.19,6.11,3.89,63.3,54.0,4309
43093,1,0.41,5,5,8,4.73,4.76,2.97,62.6,55.0,1115
43095,1,1.02,4,7,4,6.58,6.55,3.92,59.7,60.0,5198
43097,1,0.41,4,2,8,4.78,4.76,2.96,62.1,58.0,1061
43098,1,0.4,3,5,7,4.68,4.72,2.98,63.4,54.0,909
43100,1,0.31,4,4,7,4.38,4.34,2.71,62.2,58.0,802
43102,1,0.58,5,4,5,5.33,5.38,3.32,62.0,58.0,1408
43106,1,1.02,3,5,4,6.48,6.52,3.91,60.2,61.0,4162
43108,1,0.71,4,6,5,5.77,5.73,3.53,61.4,58.0,2817
43109,1,0.43,5,2,8,4.79,4.82,3.01,62.6,57.0,874
43110,1,0.32,4,7,4,4.38,4.33,2.72,62.5,58.0,530
43113,1,0.43,3,5,5,4.81,4.84,3.01,62.4,56.0,792
43114,1,1.37,4,6,7,7.27,7.2,4.3,59.4,60.0,12713
43116,1,1.56,4,6,4,7.36,7.41,4.61,62.4,60.0,9909
43125,1,0.31,5,4,8,4.37,4.4,2.71,61.8,56.0,687
43137,1,0.7,5,3,8,5.7,5.63,3.54,62.5,56.0,2693
43141,1,0.28,5,5,8,4.18,4.22,2.6,61.8,56.0,787
43145,1,1.21,5,4,6,6.98,6.9,4.15,59.8,57.0,8097
43147,1,1.06,4,7,6,6.48,6.52,4.05,62.3,59.0,7541
43153,1,0.41,5,5,8,4.85,4.83,2.91,60.1,57.0,1192
43155,1,1.03,4,6,4,6.42,6.49,4.0,62.0,59.0,4885
43156,1,1.03,3,4,4,6.52,6.57,4.02,61.4,54.0,4466
43157,1,0.36,4,4,4,4.58,4.56,2.85,62.4,58.0,608
43160,1,0.39,4,4,7,4.66,4.7,2.93,62.6,58.0,855
43166,1,1.03,5,5,9,6.43,6.5,4.02,62.1,56.3,10619
43171,1,1.21,3,4,8,6.68,6.74,4.22,62.9,59.0,9358
43175,1,0.91,1,3,4,6.24,6.19,3.81,61.3,67.0,2825
43179,1,0.5,5,5,4,5.1,5.12,3.13,61.3,58.0,1020
43182,1,0.3,3,7,5,4.32,4.35,2.55,58.8,63.0,479
43183,1,1.0,1,7,5,6.15,6.04,4.1,67.3,57.0,5096
43185,1,0.54,5,3,8,5.23,5.28,3.21,61.1,56.0,1696
43187,1,0.31,5,4,7,4.43,4.39,2.69,61.0,55.0,802
43191,1,0.45,5,2,7,4.95,4.99,3.06,61.6,54.0,825
43193,1,0.42,5,4,10,4.8,4.83,2.99,62.1,56.0,1400
43197,1,1.77,4,6,6,7.78,7.71,4.77,61.6,58.0,15278
43199,1,1.56,5,1,5,7.44,7.39,4.58,61.8,57.0,6727
43202,1,0.41,5,4,8,4.78,4.74,2.94,61.8,56.0,1076
43211,1,0.3,5,6,7,4.36,4.31,2.63,60.7,57.0,911
43214,1,1.75,4,4,6,7.76,7.66,4.74,61.5,59.0,16783
43217,1,1.01,5,3,5,6.38,6.43,3.98,62.1,59.0,5189
43219,1,0.41,5,5,6,4.83,4.8,2.94,61.1,56.0,1107
43221,1,0.51,5,6,6,5.15,5.2,3.15,60.9,56.0,1656
43226,1,0.71,3,7,5,5.74,5.78,3.52,61.1,56.0,2724
43227,1,1.1,5,3,5,6.61,6.65,4.08,61.5,56.0,6844
43228,1,0.9,4,3,6,6.25,6.18,3.84,61.8,56.0,4082
43229,1,1.53,3,3,5,7.32,7.27,4.6,63.1,56.0,7862
43230,1,1.51,2,7,4,7.25,7.3,4.52,62.1,60.0,9069
43235,1,0.32,5,5,6,4.4,4.37,2.74,62.5,56.0,828
43238,1,0.9,5,4,4,6.21,6.15,3.86,62.5,55.0,3338
43247,1,0.9,3,7,4,6.22,6.12,3.72,60.3,63.0,3473
43248,1,1.01,3,5,4,6.42,6.39,4.06,63.4,54.0,4270
43252,1,0.39,3,6,8,4.66,4.7,2.91,62.2,55.0,962
43254,1,1.05,5,2,5,6.55,6.62,4.02,61.0,57.0,4494
43263,1,0.32,3,6,6,4.36,4.39,2.75,62.9,56.0,702
43264,1,0.43,5,3,7,4.87,4.9,2.99,61.2,55.0,1329
43267,1,0.4,2,7,6,4.65,4.71,2.96,63.2,57.0,786
43269,1,1.01,3,2,4,6.37,6.41,3.93,61.5,62.0,3299
43270,1,0.51,5,5,6,5.11,5.15,3.18,61.9,55.0,1591
43271,1,0.51,4,6,9,5.11,5.05,3.12,61.4,60.0,2323
43276,1,1.2,5,2,7,6.82,6.84,4.2,61.5,59.0,6380
43286,1,1.01,1,5,4,6.37,6.26,4.1,64.8,55.0,3477
43289,1,0.71,2,7,7,5.84,5.85,3.46,59.2,56.0,3524
43293,1,0.75,5,1,7,5.74,5.81,3.63,62.9,57.0,2300
43294,1,0.49,4,4,6,5.16,5.14,3.08,59.8,59.0,1240
43301,1,0.58,5,6,7,5.41,5.47,3.27,60.1,57.0,1965
43305,1,0.57,4,5,7,5.35,5.4,3.22,59.9,59.0,1689
43313,1,1.53,4,2,5,7.38,7.29,4.59,62.6,57.0,9022
43315,1,0.3,5,6,6,4.31,4.34,2.68,62.0,56.0,658
43317,1,0.7,3,7,9,5.67,5.71,3.57,62.7,54.0,4244
43318,1,1.59,3,3,5,7.45,7.48,4.64,62.2,58.0,10356
43322,1,0.7,2,7,6,5.81,5.73,3.39,58.0,65.0,3073
43327,1,1.0,5,7,5,6.51,6.54,3.91,59.9,56.0,5929
43334,1,1.51,2,6,4,7.28,7.31,4.6,63.1,58.0,9343
43339,1,1.5,3,6,5,7.42,7.49,4.43,59.4,59.0,11325
43342,1,0.3,5,2,9,4.31,4.35,2.68,61.9,57.0,552
43344,1,0.37,4,4,6,4.58,4.63,2.82,61.2,60.0,649
43346,1,1.79,4,1,5,7.79,7.83,4.76,60.9,60.0,9205
43354,1,0.34,3,6,5,4.56,4.62,2.71,59.0,60.0,596
43357,1,0.25,3,7,8,4.11,4.16,2.43,58.8,59.0,575
43358,1,1.21,5,5,6,6.88,6.89,4.24,61.5,54.0,10177
43362,1,0.36,4,7,5,4.61,4.65,2.76,59.6,58.0,663
43369,1,0.34,4,7,5,4.53,4.5,2.7,59.8,61.0,803
43374,1,1.1,5,3,6,6.73,6.7,4.06,60.5,57.0,5347
43377,1,0.35,3,4,10,4.53,4.57,2.82,62.1,54.0,892
43378,1,0.41,3,5,6,4.73,4.76,2.98,62.8,57.0,863
43380,1,0.4,5,6,9,4.7,4.73,2.95,62.6,56.0,1333
43381,1,1.51,1,5,3,7.17,7.05,4.8,67.5,56.0,3734
43383,1,0.26,5,7,8,4.11,4.08,2.56,62.5,56.0,769
43384,1,0.33,5,3,9,4.42,4.44,2.75,62.1,55.0,752
43385,1,0.23,3,6,8,3.91,3.94,2.45,62.4,59.0,530
43390,1,0.53,5,6,8,5.15,5.17,3.22,62.4,56.0,2288
43393,1,0.92,5,6,5,6.25,6.29,3.85,61.4,54.6,4258
43400,1,0.28,5,4,10,4.19,4.21,2.58,61.5,57.0,650
43404,1,0.33,4,4,6,4.46,4.44,2.73,61.3,59.0,743
43408,1,0.7,5,3,5,5.69,5.7,3.48,61.1,58.0,2107
43410,1,1.29,5,5,7,6.93,7.0,4.34,62.3,54.4,10727
43415,1,1.31,4,3,4,7.03,6.98,4.32,61.7,59.0,4548
43416,1,1.31,4,3,4,7.03,6.98,4.32,61.7,59.0,4548
43419,1,0.91,3,5,4,6.13,6.17,3.88,63.1,56.0,3489
43429,1,0.92,4,2,4,6.27,6.21,3.84,61.5,59.0,3040
43432,1,1.03,5,2,7,6.48,6.4,4.02,62.4,57.0,4199
43433,1,2.26,4,3,5,8.56,8.51,5.15,60.3,58.0,18426
43435,1,0.78,3,3,4,5.82,5.86,3.71,63.5,56.0,2265
43441,1,0.35,5,2,6,4.56,4.52,2.8,61.7,57.0,630
43444,1,1.0,2,2,8,6.61,6.53,3.77,57.4,59.0,4032
43446,1,0.54,4,5,5,5.29,5.2,3.17,60.4,58.0,1555
43447,1,1.34,1,4,4,7.03,6.97,4.53,64.7,55.0,5106
43450,1,3.01,4,1,4,9.35,9.22,5.64,60.7,59.0,18710
43451,1,1.5,2,2,6,7.54,7.5,4.35,57.8,60.0,8702
43455,1,0.4,5,2,10,4.73,4.75,2.96,62.4,54.0,917
43460,1,0.53,5,4,10,5.18,5.22,3.21,61.8,57.0,2247
43461,1,0.32,4,3,5,4.38,4.34,2.7,61.9,58.0,576
43463,1,1.29,3,2,5,6.88,6.92,4.39,63.6,57.0,5771
43464,1,1.3,5,2,7,6.98,7.04,4.35,62.1,57.0,6806
43465,1,0.55,5,4,7,5.32,5.29,3.23,60.9,55.0,1881
43466,1,1.14,4,4,5,6.68,6.63,4.17,62.7,58.0,5424
43471,1,1.22,4,3,5,6.82,6.77,4.24,62.4,58.0,5997
43476,1,0.33,5,6,5,4.42,4.45,2.77,62.5,55.0,579
43477,1,0.9,5,3,4,6.23,6.29,3.82,61.0,56.0,4016
43490,1,0.55,3,3,6,5.36,5.24,3.19,60.2,59.0,1327
43493,1,0.3,2,3,7,4.25,4.3,2.71,63.4,53.0,526
43497,1,0.3,3,3,9,4.31,4.27,2.72,63.4,57.0,878
43506,1,0.7,5,6,6,5.71,5.75,3.56,62.1,55.0,2952
43511,1,0.3,2,3,8,4.24,4.27,2.71,63.7,55.0,605
43515,1,0.34,5,5,8,4.47,4.49,2.78,62.0,54.2,846
43518,1,0.38,3,6,4,4.59,4.63,2.88,62.5,61.0,590
43519,1,0.4,2,4,4,4.65,4.7,2.95,63.1,59.0,596
43521,1,0.73,5,7,5,5.82,5.78,3.56,61.4,56.0,2943
43529,1,0.91,4,6,4,6.24,6.2,3.8,61.1,59.0,3639
43533,1,1.5,5,2,3,7.39,7.36,4.52,61.3,57.0,5695
43534,1,0.35,3,5,5,4.51,4.54,2.79,61.7,58.0,583
43537,1,0.9,4,4,4,6.33,6.28,3.75,59.5,61.0,3326
43538,1,2.0,1,2,4,7.74,7.69,5.03,65.2,59.0,10483
43542,1,1.01,4,7,5,6.43,6.39,4.03,62.9,59.0,5543
43543,1,0.31,2,7,6,4.26,4.32,2.73,63.6,56.0,567
43544,1,0.31,5,3,9,4.38,4.41,2.72,61.9,55.0,687
43549,1,0.84,4,6,6,5.98,6.04,3.75,62.4,60.0,3591
43551,1,0.41,3,7,5,4.76,4.73,3.01,63.4,56.0,907
43552,1,0.39,3,4,7,4.62,4.68,2.9,62.4,57.0,855
43553,1,1.01,4,5,4,6.48,6.44,3.94,61.0,60.0,4197
43554,1,1.51,3,3,6,7.28,7.33,4.56,62.4,55.6,12108
43555,1,1.7,5,4,7,7.59,7.52,4.75,62.9,57.0,13605
43557,1,0.7,1,5,5,5.59,5.56,3.68,66.0,56.0,2121
43558,1,0.5,3,6,6,5.05,5.1,3.11,61.3,59.0,1624
43560,1,1.22,4,2,7,6.91,6.84,4.2,61.1,58.0,6121
43562,1,0.9,5,3,7,6.14,6.17,3.83,62.2,58.0,4428
43565,1,0.3,4,6,9,4.38,4.35,2.62,60.0,60.0,956
43566,1,0.73,4,6,5,5.8,5.73,3.56,61.8,59.0,2510
43568,1,1.54,1,5,4,7.26,7.16,4.64,64.4,60.0,7848
43569,1,0.7,4,6,5,5.73,5.68,3.48,61.0,57.0,2777
43571,1,0.77,3,3,7,5.9,5.87,3.59,61.0,60.0,2840
43575,1,0.3,4,3,8,4.31,4.29,2.67,62.1,52.0,776
43576,1,1.5,2,4,5,7.46,7.34,4.42,59.7,65.0,9954
43579,1,1.04,4,5,6,6.61,6.56,3.96,60.1,59.0,6458
43580,1,0.3,4,3,7,4.28,4.23,2.68,63.0,58.0,675
43582,1,0.3,4,6,5,4.33,4.27,2.66,61.9,58.0,675
43584,1,1.04,4,5,4,6.49,6.44,4.05,62.6,58.0,4507
43588,1,1.01,5,4,6,6.44,6.49,3.99,61.7,57.0,5439
43597,1,0.51,3,7,5,5.15,5.18,3.15,61.0,60.0,1569
43600,1,1.23,5,4,7,6.92,6.98,4.25,61.2,56.0,9119
43607,1,0.31,5,3,8,4.36,4.35,2.71,62.2,55.0,802
43614,1,0.81,5,3,4,6.0,5.96,3.67,61.4,57.0,2375
43617,1,0.52,3,4,6,5.11,5.09,3.23,63.3,57.0,1450
43618,1,0.41,5,2,8,4.8,4.77,2.95,61.7,56.0,1061
43620,1,0.31,5,4,4,4.39,4.37,2.69,61.4,55.0,558
43621,1,1.04,2,5,6,6.34,6.43,4.07,63.7,58.0,6606
43622,1,0.93,3,2,6,6.13,6.21,3.92,63.5,57.0,3563
43623,1,0.4,5,4,6,4.74,4.78,2.91,61.1,56.0,1240
43624,1,1.2,4,3,4,6.91,6.76,4.24,62.0,58.0,5376
43629,1,0.51,5,6,6,5.13,5.17,3.19,61.9,55.0,1656
43637,1,0.24,2,5,9,4.1,4.14,2.4,58.3,57.0,552
43639,1,1.51,3,1,7,7.31,7.24,4.45,61.2,63.0,8524
43643,1,1.0,4,3,4,6.35,6.31,3.99,63.0,61.0,4088
43644,1,1.72,5,4,8,7.63,7.72,4.76,62.0,57.0,18431
43645,1,1.3,1,3,3,6.93,6.86,4.44,64.4,57.0,2512
43646,1,0.31,5,3,9,4.37,4.4,2.7,61.6,55.0,687
43651,1,0.52,5,5,6,5.13,5.17,3.18,61.8,55.4,1620
43654,1,0.33,4,4,7,4.46,4.42,2.72,61.3,58.0,854
43655,1,0.3,2,6,8,4.34,4.29,2.58,59.8,64.0,1026
43657,1,0.72,5,4,8,5.78,5.77,3.56,61.6,55.0,3002
43668,1,1.0,1,7,5,6.15,6.04,4.04,66.3,58.0,4704
43670,1,0.32,5,4,8,4.41,4.43,2.74,62.0,56.0,708
43671,1,1.5,5,4,6,7.33,7.36,4.56,62.0,55.0,13135
43673,1,0.23,4,6,7,3.95,3.91,2.43,61.8,60.0,513
43684,1,0.83,1,2,6,5.9,5.84,3.81,64.9,58.0,2577
43685,1,1.54,3,5,4,7.36,7.47,4.53,61.1,58.0,8893
43686,1,0.31,3,2,6,4.34,4.31,2.73,63.1,54.0,558
43688,1,1.01,5,5,4,6.55,6.51,3.92,60.0,57.0,4796
43692,1,0.31,5,5,10,4.4,4.43,2.71,61.4,56.0,1168
43693,1,0.52,4,6,6,5.21,5.17,3.15,60.7,58.0,1815
43697,1,1.14,2,4,3,6.63,6.55,4.2,63.7,56.0,2327
43706,1,1.52,3,6,4,7.31,7.25,4.61,63.3,58.0,10214
43707,1,1.06,3,3,6,6.56,6.63,4.0,60.7,59.0,5415
43708,1,1.11,3,1,7,6.8,6.77,4.07,59.9,56.0,5576
43709,1,0.23,2,6,6,3.88,3.89,2.4,61.8,63.0,357
43710,1,0.72,2,3,4,5.68,5.65,3.63,64.1,58.0,1799
43712,1,2.02,1,1,7,7.95,7.9,5.12,64.6,59.0,13399
43713,1,0.3,5,4,9,4.3,4.34,2.71,62.7,54.0,764
43714,1,0.32,5,5,9,4.36,4.41,2.71,61.8,55.0,926
43715,1,0.3,3,4,9,4.28,4.3,2.71,63.2,55.0,710
43722,1,0.92,3,7,4,6.2,6.24,3.89,62.5,59.0,3613
43724,1,0.5,2,5,5,5.03,4.94,3.21,64.3,57.0,975
43728,1,0.33,4,2,8,4.45,4.48,2.74,61.4,58.0,579
43729,1,0.32,5,7,6,4.37,4.41,2.75,62.6,57.0,758
43734,1,0.5,5,5,8,5.07,5.12,3.17,62.2,54.0,2025
43736,1,1.51,2,3,5,7.29,7.34,4.5,61.5,61.0,10277
43737,1,1.01,4,3,7,6.45,6.48,3.95,61.1,58.0,5416
43747,1,0.39,4,4,9,4.73,4.75,2.84,59.9,59.0,1095
43751,1,0.9,3,6,8,6.08,6.17,3.8,62.0,55.0,6466
43752,1,0.51,5,6,5,5.2,5.24,3.11,59.6,57.0,1438
43753,1,0.62,5,4,7,5.45,5.49,3.39,62.0,56.0,2173
43754,1,1.22,3,4,5,6.84,6.89,4.26,62.1,58.0,6334
43757,1,0.32,4,7,5,4.39,4.42,2.71,61.5,59.0,589
43759,1,1.32,3,2,7,6.89,6.94,4.39,63.5,58.0,6793
43761,1,0.5,3,6,5,5.03,4.98,3.18,63.5,61.0,1374
43763,1,0.36,5,7,7,4.59,4.62,2.84,61.7,55.0,1064
43769,1,0.56,4,3,6,5.28,5.23,3.27,62.2,60.0,1432
43770,1,0.33,4,4,7,4.43,4.45,2.7,60.8,59.0,666
43773,1,1.51,4,3,4,7.31,7.26,4.58,62.9,58.0,6511
43804,1,0.78,2,7,6,5.82,5.86,3.74,64.0,54.0,3298
43808,1,0.31,5,4,5,4.37,4.39,2.7,61.6,55.0,627
43810,1,1.54,4,4,5,7.41,7.38,4.53,61.3,59.0,10219
43812,1,2.01,3,3,4,8.0,7.93,5.05,63.4,57.0,16111
43817,1,0.93,5,2,4,6.22,6.2,3.87,62.3,57.0,3047
43820,1,0.94,2,7,4,6.48,6.43,3.74,57.9,61.0,3125
43823,1,0.41,2,7,7,4.8,4.84,2.9,60.2,62.0,986
43826,1,0.71,5,6,6,5.7,5.75,3.56,62.2,56.0,3103
43830,1,0.38,5,3,7,4.65,4.7,2.89,61.7,55.0,955
43832,1,1.51,5,6,4,7.27,7.18,4.53,62.7,55.0,7272
43835,1,0.9,3,6,6,6.24,6.28,3.7,59.1,62.0,4580
43838,1,0.56,5,5,6,5.36,5.38,3.22,60.0,57.0,1739
43839,1,1.13,4,3,5,6.68,6.67,4.16,62.3,58.0,5194
43840,1,0.34,5,5,7,4.53,4.57,2.78,61.1,55.0,764
43841,1,1.01,3,3,5,6.34,6.36,4.0,63.0,57.0,5172
43845,1,0.38,4,5,7,4.71,4.64,2.93,62.7,57.0,1101
43847,1,1.52,4,4,7,7.39,7.31,4.52,61.5,58.0,13207
43854,1,0.4,5,5,4,4.75,4.78,2.96,62.1,54.0,677
43856,1,0.73,5,2,7,5.77,5.81,3.6,62.1,55.8,2302
43860,1,1.23,5,5,6,6.94,6.9,4.27,61.7,57.0,9547
43861,1,1.01,3,2,5,6.41,6.35,4.03,63.2,54.0,4525
43865,1,0.37,5,6,6,4.62,4.66,2.83,61.0,56.0,737
43871,1,0.54,3,6,6,5.21,5.13,3.26,63.1,58.0,1760
43876,1,0.34,5,4,10,4.47,4.51,2.75,61.1,57.0,952
43884,1,0.4,3,5,5,4.69,4.66,2.95,63.1,58.0,882
43885,1,1.02,3,4,7,6.39,6.45,3.98,62.0,59.0,6126
43886,1,0.75,5,6,4,5.72,5.79,3.6,62.6,55.0,3129
43889,1,1.12,4,5,4,6.6,6.54,4.1,62.4,59.0,3723
43897,1,1.4,4,3,5,7.21,7.12,4.45,62.1,60.0,8133
43900,1,1.2,5,2,7,6.8,6.84,4.23,62.1,56.5,6210
43905,1,0.9,4,6,6,6.15,6.12,3.86,62.9,58.0,4334
43910,1,0.76,4,5,5,5.83,5.78,3.64,62.7,58.0,2631
43911,1,0.31,5,5,10,4.38,4.41,2.73,62.1,54.0,914
43914,1,0.36,5,4,7,4.6,4.56,2.88,62.9,57.0,932
43916,1,1.25,3,1,5,6.83,6.86,4.28,62.5,57.0,4702
43917,1,0.5,2,5,5,5.06,4.98,3.17,63.1,61.0,1043
43919,1,0.36,5,5,10,4.62,4.57,2.86,62.2,55.0,1215
43920,1,0.91,3,6,7,6.17,6.2,3.82,61.8,60.0,5530
43921,1,0.52,5,4,4,5.16,5.19,3.19,61.6,55.0,1090
43923,1,0.41,3,6,5,4.72,4.67,2.98,63.3,57.0,953
43928,1,1.04,5,4,9,6.51,6.48,4.04,62.2,55.0,8794
43929,1,1.17,5,4,9,6.76,6.79,4.21,62.2,53.0,9799
43930,1,0.3,5,2,10,4.26,4.28,2.67,62.5,56.0,615
43934,1,0.79,5,6,5,5.92,5.96,3.68,62.0,57.0,3384
43935,1,1.01,2,4,6,6.31,6.37,4.05,63.9,54.0,5599
43936,1,1.0,4,4,6,6.4,6.36,4.02,63.0,59.0,5806
43939,1,0.72,5,2,6,5.73,5.78,3.55,61.7,56.0,2650
43948,1,0.51,3,6,5,5.17,5.2,3.16,60.9,57.0,1357
43952,1,1.1,3,3,5,6.59,6.61,4.1,62.1,58.0,4276
43954,1,1.37,5,2,4,7.07,7.14,4.42,62.2,56.0,6401
43958,1,1.58,3,7,5,7.37,7.41,4.63,62.7,60.0,13869
43959,1,0.3,5,6,7,4.27,4.32,2.69,62.5,54.0,703
43961,1,0.31,3,4,5,4.39,4.42,2.59,58.8,62.0,462
43969,1,0.71,5,5,8,5.73,5.84,3.54,61.2,55.0,3705
